[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (14개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 14 → 64 → 32 → 2
[MLP]  에폭: 2000  배치: 128  LR: 2.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (14개): SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/2000 | 손실: 0.6008 | 학습: 66.4% | 검증: 64.8% | lr: 2.00e-03 | 0.4s ★
  에폭 209/2000 | 손실: 0.4606 | 학습: 81.7% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 210/2000 | 손실: 0.4641 | 학습: 81.7% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 211/2000 | 손실: 0.4555 | 학습: 82.3% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 212/2000 | 손실: 0.4570 | 학습: 82.1% | 검증: 78.1% | lr: 2.00e-03 | 0.3s
  에폭 213/2000 | 손실: 0.4550 | 학습: 81.9% | 검증: 78.7% | lr: 2.00e-03 | 0.4s
  에폭 214/2000 | 손실: 0.4561 | 학습: 81.5% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 215/2000 | 손실: 0.4601 | 학습: 81.7% | 검증: 78.3% | lr: 2.00e-03 | 0.3s
  에폭 216/2000 | 손실: 0.4590 | 학습: 81.9% | 검증: 78.0% | lr: 2.00e-03 | 0.3s
  에폭 217/2000 | 손실: 0.4539 | 학습: 82.1% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 218/2000 | 손실: 0.4562 | 학습: 82.2% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 219/2000 | 손실: 0.4544 | 학습: 82.2% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 220/2000 | 손실: 0.4536 | 학습: 82.1% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 221/2000 | 손실: 0.4577 | 학습: 81.7% | 검증: 78.1% | lr: 2.00e-03 | 0.3s
  에폭 222/2000 | 손실: 0.4569 | 학습: 82.3% | 검증: 79.5% | lr: 2.00e-03 | 0.3s ★
  에폭 223/2000 | 손실: 0.4567 | 학습: 81.6% | 검증: 78.0% | lr: 2.00e-03 | 0.3s
  에폭 224/2000 | 손실: 0.4586 | 학습: 82.1% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 225/2000 | 손실: 0.4619 | 학습: 82.0% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 226/2000 | 손실: 0.4582 | 학습: 81.8% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 227/2000 | 손실: 0.4592 | 학습: 82.0% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 228/2000 | 손실: 0.4520 | 학습: 81.8% | 검증: 78.0% | lr: 2.00e-03 | 0.3s
  에폭 229/2000 | 손실: 0.4559 | 학습: 81.8% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 230/2000 | 손실: 0.4548 | 학습: 82.4% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 231/2000 | 손실: 0.4554 | 학습: 82.0% | 검증: 78.4% | lr: 2.00e-03 | 0.4s
  에폭 232/2000 | 손실: 0.4515 | 학습: 81.8% | 검증: 78.0% | lr: 2.00e-03 | 0.3s
  에폭 233/2000 | 손실: 0.4539 | 학습: 82.1% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 234/2000 | 손실: 0.4559 | 학습: 82.3% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 235/2000 | 손실: 0.4601 | 학습: 82.4% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 236/2000 | 손실: 0.4516 | 학습: 82.4% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 237/2000 | 손실: 0.4515 | 학습: 82.4% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 238/2000 | 손실: 0.4534 | 학습: 82.0% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 239/2000 | 손실: 0.4545 | 학습: 82.0% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 240/2000 | 손실: 0.4554 | 학습: 82.0% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 241/2000 | 손실: 0.4511 | 학습: 82.1% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 242/2000 | 손실: 0.4566 | 학습: 82.6% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 243/2000 | 손실: 0.4584 | 학습: 82.4% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 244/2000 | 손실: 0.4498 | 학습: 82.1% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 245/2000 | 손실: 0.4547 | 학습: 82.5% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 246/2000 | 손실: 0.4524 | 학습: 82.5% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 247/2000 | 손실: 0.4557 | 학습: 81.4% | 검증: 77.8% | lr: 2.00e-03 | 0.3s
  에폭 248/2000 | 손실: 0.4543 | 학습: 82.0% | 검증: 78.3% | lr: 2.00e-03 | 0.3s
  에폭 249/2000 | 손실: 0.4502 | 학습: 82.8% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 250/2000 | 손실: 0.4590 | 학습: 81.8% | 검증: 77.9% | lr: 2.00e-03 | 0.3s
  에폭 251/2000 | 손실: 0.4531 | 학습: 82.3% | 검증: 78.3% | lr: 2.00e-03 | 0.3s
  에폭 252/2000 | 손실: 0.4565 | 학습: 82.4% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 253/2000 | 손실: 0.4525 | 학습: 82.2% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 254/2000 | 손실: 0.4523 | 학습: 81.8% | 검증: 78.1% | lr: 2.00e-03 | 0.3s
  에폭 255/2000 | 손실: 0.4548 | 학습: 82.1% | 검증: 78.6% | lr: 2.00e-03 | 0.4s
  에폭 256/2000 | 손실: 0.4554 | 학습: 82.0% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 257/2000 | 손실: 0.4535 | 학습: 82.2% | 검증: 79.0% | lr: 2.00e-03 | 0.4s
  에폭 258/2000 | 손실: 0.4531 | 학습: 82.6% | 검증: 79.1% | lr: 2.00e-03 | 0.4s
  에폭 259/2000 | 손실: 0.4518 | 학습: 82.5% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 260/2000 | 손실: 0.4529 | 학습: 82.2% | 검증: 78.7% | lr: 2.00e-03 | 0.4s
  에폭 261/2000 | 손실: 0.4538 | 학습: 82.6% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 262/2000 | 손실: 0.4529 | 학습: 82.3% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 263/2000 | 손실: 0.4532 | 학습: 82.4% | 검증: 78.3% | lr: 2.00e-03 | 0.3s
  에폭 264/2000 | 손실: 0.4524 | 학습: 82.3% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 265/2000 | 손실: 0.4518 | 학습: 82.6% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 266/2000 | 손실: 0.4532 | 학습: 82.9% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 267/2000 | 손실: 0.4510 | 학습: 82.0% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 268/2000 | 손실: 0.4496 | 학습: 82.4% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 269/2000 | 손실: 0.4510 | 학습: 82.9% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 270/2000 | 손실: 0.4538 | 학습: 81.8% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 271/2000 | 손실: 0.4537 | 학습: 81.8% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 272/2000 | 손실: 0.4524 | 학습: 82.6% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 273/2000 | 손실: 0.4502 | 학습: 82.3% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 274/2000 | 손실: 0.4483 | 학습: 82.5% | 검증: 78.7% | lr: 2.00e-03 | 0.4s
  에폭 275/2000 | 손실: 0.4503 | 학습: 82.6% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 276/2000 | 손실: 0.4532 | 학습: 82.4% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 277/2000 | 손실: 0.4494 | 학습: 82.0% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 278/2000 | 손실: 0.4510 | 학습: 82.2% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 279/2000 | 손실: 0.4503 | 학습: 82.9% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 280/2000 | 손실: 0.4524 | 학습: 82.6% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 281/2000 | 손실: 0.4528 | 학습: 82.4% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 282/2000 | 손실: 0.4550 | 학습: 82.8% | 검증: 79.6% | lr: 2.00e-03 | 0.3s ★
  에폭 283/2000 | 손실: 0.4509 | 학습: 82.6% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 284/2000 | 손실: 0.4477 | 학습: 83.0% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 285/2000 | 손실: 0.4470 | 학습: 82.9% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 286/2000 | 손실: 0.4510 | 학습: 82.6% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 287/2000 | 손실: 0.4475 | 학습: 82.7% | 검증: 78.6% | lr: 2.00e-03 | 0.3s
  에폭 288/2000 | 손실: 0.4466 | 학습: 82.2% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 289/2000 | 손실: 0.4503 | 학습: 82.8% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 290/2000 | 손실: 0.4506 | 학습: 82.5% | 검증: 79.0% | lr: 2.00e-03 | 0.4s
  에폭 291/2000 | 손실: 0.4511 | 학습: 83.1% | 검증: 79.2% | lr: 2.00e-03 | 0.4s
  에폭 292/2000 | 손실: 0.4509 | 학습: 83.2% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 293/2000 | 손실: 0.4498 | 학습: 82.7% | 검증: 79.8% | lr: 2.00e-03 | 0.3s ★
  에폭 294/2000 | 손실: 0.4539 | 학습: 82.8% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 295/2000 | 손실: 0.4524 | 학습: 83.0% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 296/2000 | 손실: 0.4507 | 학습: 82.8% | 검증: 78.2% | lr: 2.00e-03 | 0.3s
  에폭 297/2000 | 손실: 0.4466 | 학습: 82.5% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 298/2000 | 손실: 0.4468 | 학습: 82.9% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 299/2000 | 손실: 0.4511 | 학습: 83.0% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 300/2000 | 손실: 0.4481 | 학습: 83.2% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 301/2000 | 손실: 0.4480 | 학습: 82.6% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 302/2000 | 손실: 0.4465 | 학습: 82.7% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 303/2000 | 손실: 0.4480 | 학습: 82.7% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 304/2000 | 손실: 0.4510 | 학습: 83.1% | 검증: 79.0% | lr: 2.00e-03 | 0.4s
  에폭 305/2000 | 손실: 0.4504 | 학습: 82.5% | 검증: 79.2% | lr: 2.00e-03 | 0.4s
  에폭 306/2000 | 손실: 0.4478 | 학습: 83.2% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 307/2000 | 손실: 0.4487 | 학습: 82.6% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 308/2000 | 손실: 0.4490 | 학습: 82.6% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 309/2000 | 손실: 0.4455 | 학습: 83.3% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 310/2000 | 손실: 0.4449 | 학습: 82.6% | 검증: 78.4% | lr: 2.00e-03 | 0.3s
  에폭 311/2000 | 손실: 0.4571 | 학습: 83.0% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 312/2000 | 손실: 0.4472 | 학습: 82.8% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 313/2000 | 손실: 0.4482 | 학습: 82.9% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 314/2000 | 손실: 0.4507 | 학습: 83.0% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 315/2000 | 손실: 0.4459 | 학습: 83.1% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 316/2000 | 손실: 0.4462 | 학습: 83.1% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 317/2000 | 손실: 0.4475 | 학습: 82.7% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 318/2000 | 손실: 0.4456 | 학습: 83.2% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 319/2000 | 손실: 0.4452 | 학습: 83.3% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 320/2000 | 손실: 0.4489 | 학습: 83.0% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 321/2000 | 손실: 0.4495 | 학습: 82.7% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 322/2000 | 손실: 0.4465 | 학습: 82.1% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 323/2000 | 손실: 0.4487 | 학습: 82.9% | 검증: 78.8% | lr: 2.00e-03 | 0.4s
  에폭 324/2000 | 손실: 0.4480 | 학습: 83.3% | 검증: 79.4% | lr: 2.00e-03 | 0.4s
  에폭 325/2000 | 손실: 0.4474 | 학습: 82.7% | 검증: 78.5% | lr: 2.00e-03 | 0.3s
  에폭 326/2000 | 손실: 0.4478 | 학습: 82.8% | 검증: 78.7% | lr: 2.00e-03 | 0.3s
  에폭 327/2000 | 손실: 0.4446 | 학습: 83.1% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 328/2000 | 손실: 0.4471 | 학습: 82.8% | 검증: 79.8% | lr: 2.00e-03 | 0.3s ★
  에폭 329/2000 | 손실: 0.4443 | 학습: 82.6% | 검증: 78.9% | lr: 2.00e-03 | 0.4s
  에폭 330/2000 | 손실: 0.4441 | 학습: 83.0% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 331/2000 | 손실: 0.4437 | 학습: 83.1% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 332/2000 | 손실: 0.4455 | 학습: 83.4% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 333/2000 | 손실: 0.4428 | 학습: 83.3% | 검증: 80.1% | lr: 2.00e-03 | 0.3s ★
  에폭 334/2000 | 손실: 0.4447 | 학습: 83.2% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 335/2000 | 손실: 0.4441 | 학습: 82.9% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 336/2000 | 손실: 0.4503 | 학습: 82.8% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 337/2000 | 손실: 0.4438 | 학습: 82.8% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 338/2000 | 손실: 0.4463 | 학습: 83.3% | 검증: 78.8% | lr: 2.00e-03 | 0.3s
  에폭 339/2000 | 손실: 0.4489 | 학습: 83.2% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 340/2000 | 손실: 0.4459 | 학습: 83.2% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 341/2000 | 손실: 0.4466 | 학습: 83.3% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 342/2000 | 손실: 0.4461 | 학습: 83.0% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 343/2000 | 손실: 0.4428 | 학습: 83.0% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 344/2000 | 손실: 0.4489 | 학습: 83.2% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 345/2000 | 손실: 0.4448 | 학습: 83.3% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 346/2000 | 손실: 0.4399 | 학습: 83.1% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 347/2000 | 손실: 0.4424 | 학습: 82.9% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 348/2000 | 손실: 0.4460 | 학습: 83.5% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 349/2000 | 손실: 0.4477 | 학습: 83.3% | 검증: 79.2% | lr: 2.00e-03 | 0.4s
  에폭 350/2000 | 손실: 0.4476 | 학습: 83.4% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 351/2000 | 손실: 0.4451 | 학습: 83.1% | 검증: 79.2% | lr: 2.00e-03 | 0.5s
  에폭 352/2000 | 손실: 0.4443 | 학습: 83.4% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 353/2000 | 손실: 0.4441 | 학습: 83.1% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 354/2000 | 손실: 0.4466 | 학습: 83.5% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 355/2000 | 손실: 0.4450 | 학습: 83.7% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 356/2000 | 손실: 0.4431 | 학습: 83.3% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 357/2000 | 손실: 0.4395 | 학습: 82.9% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 358/2000 | 손실: 0.4408 | 학습: 83.6% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 359/2000 | 손실: 0.4475 | 학습: 83.2% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 360/2000 | 손실: 0.4448 | 학습: 82.9% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 361/2000 | 손실: 0.4452 | 학습: 83.6% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 362/2000 | 손실: 0.4468 | 학습: 83.3% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 363/2000 | 손실: 0.4445 | 학습: 83.0% | 검증: 79.1% | lr: 2.00e-03 | 0.3s
  에폭 364/2000 | 손실: 0.4493 | 학습: 83.3% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 365/2000 | 손실: 0.4421 | 학습: 83.2% | 검증: 79.3% | lr: 2.00e-03 | 0.4s
  에폭 366/2000 | 손실: 0.4404 | 학습: 83.0% | 검증: 80.0% | lr: 2.00e-03 | 0.4s
  에폭 367/2000 | 손실: 0.4490 | 학습: 82.9% | 검증: 78.9% | lr: 2.00e-03 | 0.3s
  에폭 368/2000 | 손실: 0.4468 | 학습: 83.1% | 검증: 79.6% | lr: 2.00e-03 | 0.4s
  에폭 369/2000 | 손실: 0.4447 | 학습: 83.4% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 370/2000 | 손실: 0.4451 | 학습: 83.2% | 검증: 79.5% | lr: 2.00e-03 | 0.4s
  에폭 371/2000 | 손실: 0.4450 | 학습: 83.6% | 검증: 79.6% | lr: 2.00e-03 | 0.4s
  에폭 372/2000 | 손실: 0.4459 | 학습: 83.6% | 검증: 80.0% | lr: 2.00e-03 | 0.3s
  에폭 373/2000 | 손실: 0.4439 | 학습: 83.1% | 검증: 79.8% | lr: 2.00e-03 | 0.4s
  에폭 374/2000 | 손실: 0.4452 | 학습: 83.0% | 검증: 79.5% | lr: 2.00e-03 | 0.4s
  에폭 375/2000 | 손실: 0.4442 | 학습: 83.4% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 376/2000 | 손실: 0.4437 | 학습: 83.5% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 377/2000 | 손실: 0.4447 | 학습: 83.2% | 검증: 79.2% | lr: 2.00e-03 | 0.4s
  에폭 378/2000 | 손실: 0.4431 | 학습: 83.5% | 검증: 79.3% | lr: 2.00e-03 | 0.4s
  에폭 379/2000 | 손실: 0.4420 | 학습: 83.4% | 검증: 79.4% | lr: 2.00e-03 | 0.4s
  에폭 380/2000 | 손실: 0.4448 | 학습: 83.4% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 381/2000 | 손실: 0.4425 | 학습: 83.4% | 검증: 79.3% | lr: 2.00e-03 | 0.4s
  에폭 382/2000 | 손실: 0.4401 | 학습: 83.7% | 검증: 79.7% | lr: 2.00e-03 | 0.4s
  에폭 383/2000 | 손실: 0.4427 | 학습: 83.0% | 검증: 79.4% | lr: 2.00e-03 | 0.4s
  에폭 384/2000 | 손실: 0.4440 | 학습: 83.9% | 검증: 79.7% | lr: 2.00e-03 | 0.5s
  에폭 385/2000 | 손실: 0.4452 | 학습: 83.4% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 386/2000 | 손실: 0.4450 | 학습: 83.1% | 검증: 79.2% | lr: 2.00e-03 | 0.3s
  에폭 387/2000 | 손실: 0.4404 | 학습: 83.5% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 388/2000 | 손실: 0.4398 | 학습: 83.2% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 389/2000 | 손실: 0.4407 | 학습: 83.5% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 390/2000 | 손실: 0.4417 | 학습: 83.3% | 검증: 79.0% | lr: 2.00e-03 | 0.3s
  에폭 391/2000 | 손실: 0.4438 | 학습: 83.0% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 392/2000 | 손실: 0.4467 | 학습: 83.3% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 393/2000 | 손실: 0.4440 | 학습: 83.2% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 394/2000 | 손실: 0.4415 | 학습: 83.4% | 검증: 80.0% | lr: 2.00e-03 | 0.3s
  에폭 395/2000 | 손실: 0.4395 | 학습: 83.3% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 396/2000 | 손실: 0.4425 | 학습: 83.3% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 397/2000 | 손실: 0.4462 | 학습: 83.6% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 398/2000 | 손실: 0.4419 | 학습: 83.4% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 399/2000 | 손실: 0.4439 | 학습: 83.5% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 400/2000 | 손실: 0.4397 | 학습: 83.5% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 401/2000 | 손실: 0.4417 | 학습: 83.5% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 402/2000 | 손실: 0.4393 | 학습: 83.7% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 403/2000 | 손실: 0.4433 | 학습: 83.4% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 404/2000 | 손실: 0.4399 | 학습: 83.5% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 405/2000 | 손실: 0.4399 | 학습: 83.6% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 406/2000 | 손실: 0.4460 | 학습: 83.6% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 407/2000 | 손실: 0.4426 | 학습: 83.9% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 408/2000 | 손실: 0.4413 | 학습: 83.7% | 검증: 80.0% | lr: 2.00e-03 | 0.3s
  에폭 409/2000 | 손실: 0.4424 | 학습: 83.6% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 410/2000 | 손실: 0.4391 | 학습: 83.4% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 411/2000 | 손실: 0.4418 | 학습: 83.3% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 412/2000 | 손실: 0.4399 | 학습: 83.3% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 413/2000 | 손실: 0.4447 | 학습: 83.4% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 414/2000 | 손실: 0.4411 | 학습: 83.4% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 415/2000 | 손실: 0.4379 | 학습: 83.9% | 검증: 80.1% | lr: 2.00e-03 | 0.3s ★
  에폭 416/2000 | 손실: 0.4396 | 학습: 83.5% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 417/2000 | 손실: 0.4457 | 학습: 83.4% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 418/2000 | 손실: 0.4406 | 학습: 83.6% | 검증: 79.9% | lr: 2.00e-03 | 0.3s
  에폭 419/2000 | 손실: 0.4395 | 학습: 83.3% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 420/2000 | 손실: 0.4465 | 학습: 83.5% | 검증: 79.8% | lr: 2.00e-03 | 0.3s
  에폭 421/2000 | 손실: 0.4353 | 학습: 83.1% | 검증: 79.7% | lr: 2.00e-03 | 0.3s
  에폭 422/2000 | 손실: 0.4428 | 학습: 83.5% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 423/2000 | 손실: 0.4450 | 학습: 83.8% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 424/2000 | 손실: 0.4411 | 학습: 83.4% | 검증: 79.3% | lr: 2.00e-03 | 0.3s
  에폭 425/2000 | 손실: 0.4447 | 학습: 83.4% | 검증: 79.5% | lr: 2.00e-03 | 0.3s
  에폭 426/2000 | 손실: 0.4393 | 학습: 83.6% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 427/2000 | 손실: 0.4439 | 학습: 83.5% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
  에폭 428/2000 | 손실: 0.4430 | 학습: 83.9% | 검증: 79.4% | lr: 2.00e-03 | 0.3s
  에폭 429/2000 | 손실: 0.4430 | 학습: 83.6% | 검증: 79.6% | lr: 2.00e-03 | 0.3s
